Country,Code,Year,"School life expectancy, primary to tertiary, both sexes (years)"
Central African Republic,CAF,1989,4.982749939
Central African Republic,CAF,1990,5.22961998
Central African Republic,CAF,1991,4.887350082
Central African Republic,CAF,1992,4.156680107
Central African Republic,CAF,2009,6.583129883
Central African Republic,CAF,2011,7.094530106
Central African Republic,CAF,2012,7.09897995
Chad,TCD,1971,2.076060057
Chad,TCD,1972,2.049930096
Chad,TCD,1974,2.109689951
Chad,TCD,1975,2.182260036
Chad,TCD,1976,2.205280066
Chad,TCD,1977,2.350189924
Chad,TCD,1985,2.537039995
Chad,TCD,1989,3.10413003
Chad,TCD,1996,3.655070066
Chad,TCD,1997,3.987410069
Chad,TCD,1998,4.491179943
Chad,TCD,2000,4.86014986
Chad,TCD,2001,5.144499779
Chad,TCD,2002,5.426169872
Chad,TCD,2003,5.567540169
Chad,TCD,2004,5.645199776
Chad,TCD,2005,5.482289791
Chad,TCD,2008,6.258059978
Chad,TCD,2009,6.666950226
Chad,TCD,2010,6.662670135
Chad,TCD,2011,7.300260067
Chile,CHL,1970,10.62106037
Chile,CHL,1971,11.50090981
Chile,CHL,1972,11.89830017
Chile,CHL,1973,12.15151978
Chile,CHL,1974,12.08415031
Chile,CHL,1975,11.83627033
Chile,CHL,1976,11.43867016
Chile,CHL,1977,11.42743969
Chile,CHL,1978,11.44013977
Chile,CHL,1979,11.53748989
Chile,CHL,1980,11.45403957
Chile,CHL,1982,11.34230042
Chile,CHL,1983,11.62176991
Chile,CHL,1984,11.63111019
Chile,CHL,1985,11.90200043
Chile,CHL,1986,12.00949001
Chile,CHL,1988,12.16687965
Chile,CHL,1991,13.22593975
Chile,CHL,1992,13.19676018
Chile,CHL,1993,12.12769032
Chile,CHL,1998,12.94252014
Chile,CHL,1999,13.46792984
Chile,CHL,2000,13.68908978
Chile,CHL,2002,14.04510975
Chile,CHL,2003,14.25193977
Chile,CHL,2004,14.58623981
Chile,CHL,2005,14.90225029
Chile,CHL,2006,14.82310963
Chile,CHL,2007,15.22014046
Chile,CHL,2008,15.31015968
Chile,CHL,2009,15.24769974
Chile,CHL,2010,15.4165802
Chile,CHL,2011,15.54596996
Chile,CHL,2012,15.57215023
Chile,CHL,2013,16.21162033
Chile,CHL,2014,16.3355999
China,CHN,1970,6.592400074
China,CHN,1973,7.955070019
China,CHN,1974,8.009079933
China,CHN,1975,8.161640167
China,CHN,1976,8.488599777
China,CHN,1977,8.850979805
China,CHN,1978,8.934789658
China,CHN,1979,8.627180099
China,CHN,1980,8.253470421
China,CHN,1981,8.102809906
China,CHN,1984,7.579840183
China,CHN,1985,7.942510128
China,CHN,1986,8.31482029
China,CHN,1987,8.498820305
China,CHN,1988,8.692390442
China,CHN,1989,8.751049995
China,CHN,1990,8.773940086
China,CHN,1991,8.810939789
China,CHN,1992,8.903470039
China,CHN,1993,8.939599991
China,CHN,1994,8.930170059
China,CHN,1995,9.06733036
China,CHN,1996,9.191969872
China,CHN,1997,9.231539726
China,CHN,2001,9.669589996
China,CHN,2002,9.894900322
China,CHN,2003,10.23925972
China,CHN,2006,11.44814968
China,CHN,2007,11.86108017
China,CHN,2008,12.20742035
China,CHN,2009,12.50337982
China,CHN,2010,12.7676897
China,CHN,2011,12.99895
China,CHN,2012,13.27635956
China,CHN,2013,13.64210033
China,CHN,2014,13.7791996
Colombia,COL,1970,6.723360062
Colombia,COL,1971,6.99864006
Colombia,COL,1972,7.134729862
Colombia,COL,1973,7.623600006
Colombia,COL,1974,7.759119987
Colombia,COL,1975,7.948959827
Colombia,COL,1976,8.062029839
Colombia,COL,1977,8.364850044
Colombia,COL,1978,8.535090446
Colombia,COL,1979,8.759699821
Colombia,COL,1980,8.622369766
Colombia,COL,1981,8.831480026
Colombia,COL,1982,8.462659836
Colombia,COL,1983,8.495679855
Colombia,COL,1984,8.669509888
Colombia,COL,1985,8.72165966
Colombia,COL,1986,8.902339935
Colombia,COL,1987,9.026510239
Colombia,COL,1988,9.044949532
Colombia,COL,1989,9.043239594
Colombia,COL,1991,9.056619644
Colombia,COL,1992,9.596570015
Colombia,COL,1993,9.768569946
Colombia,COL,1994,9.894519806
Colombia,COL,1995,9.975540161
Colombia,COL,1996,10.52272034
Colombia,COL,1998,11.31772995
Colombia,COL,1999,11.34006977
Colombia,COL,2000,11.42197037
Colombia,COL,2002,11.60927963
Colombia,COL,2004,12.29839039
Colombia,COL,2005,12.85319996
Colombia,COL,2006,13.2883997
Colombia,COL,2007,13.61357021
Colombia,COL,2008,13.88967991
Colombia,COL,2009,14.30058956
Colombia,COL,2010,14.30181026
Colombia,COL,2011,14.41493034
Colombia,COL,2012,14.10713005
Colombia,COL,2013,14.49557972
Colombia,COL,2014,14.27291965
Comoros,COM,1992,7.988349915
Comoros,COM,1999,8.149539948
Comoros,COM,2003,9.544610023
Comoros,COM,2013,11.09572983
Congo,COG,1971,8.069720268
Congo,COG,1972,9.055760384
Congo,COG,1973,9.160909653
Congo,COG,1974,10.26828003
Congo,COG,1975,10.34212971
Congo,COG,1976,11.19172001
Congo,COG,1977,11.22679043
Congo,COG,1978,12.23052025
Congo,COG,1979,12.52130985
Congo,COG,1980,12.91129971
Congo,COG,1981,13.36839008
Congo,COG,1982,13.77118015
Congo,COG,1983,13.72142029
Congo,COG,1984,13.47041035
Congo,COG,1985,12.75389957
Congo,COG,1986,13.09057045
Congo,COG,1987,13.32462025
Congo,COG,1988,12.67854023
Congo,COG,1989,11.84479046
Congo,COG,1990,11.1667099
Congo,COG,1991,10.96675968
Congo,COG,1992,10.8685503
Congo,COG,2002,9.383999825
Congo,COG,2003,9.152350426
Congo,COG,2012,11.14741993
Costa Rica,CRI,1970,8.6563797
Costa Rica,CRI,1971,8.422470093
Costa Rica,CRI,1972,8.783659935
Costa Rica,CRI,1973,9.205980301
Costa Rica,CRI,1979,9.701539993
Costa Rica,CRI,1980,9.624469757
Costa Rica,CRI,1981,9.680620193
Costa Rica,CRI,1982,9.481510162
Costa Rica,CRI,1983,9.249250412
Costa Rica,CRI,1984,9.132220268
Costa Rica,CRI,1985,9.244050026
Costa Rica,CRI,1986,9.435759544
Costa Rica,CRI,1987,9.568449974
Costa Rica,CRI,1988,9.465120316
Costa Rica,CRI,1989,9.757390022
Costa Rica,CRI,1990,9.84953022
Costa Rica,CRI,1991,10.1042099
Costa Rica,CRI,1992,10.39231014
Costa Rica,CRI,2004,12.4154501
Costa Rica,CRI,2011,14.4484396
Costa Rica,CRI,2012,14.61394978
Costa Rica,CRI,2013,14.8190403
Costa Rica,CRI,2014,15.14243031
Cote d'Ivoire,CIV,1971,4.502639771
Cote d'Ivoire,CIV,1972,4.538889885
Cote d'Ivoire,CIV,1973,4.674399853
Cote d'Ivoire,CIV,1974,4.707210064
Cote d'Ivoire,CIV,1976,4.935649872
Cote d'Ivoire,CIV,1977,5.307400227
Cote d'Ivoire,CIV,1978,5.286139965
Cote d'Ivoire,CIV,1979,5.594940186
Cote d'Ivoire,CIV,1980,5.832940102
Cote d'Ivoire,CIV,1981,6.073709965
Cote d'Ivoire,CIV,1984,5.874770164
Cote d'Ivoire,CIV,1985,5.768589973
Cote d'Ivoire,CIV,1987,5.631770134
Cote d'Ivoire,CIV,1999,6.618629932
Cote d'Ivoire,CIV,2014,8.818329811
Croatia,HRV,1993,10.89035988
Croatia,HRV,1994,11.40285015
Croatia,HRV,1995,11.26970005
Croatia,HRV,1996,11.3766098
Croatia,HRV,1997,11.48869991
Croatia,HRV,1998,11.86452007
Croatia,HRV,1999,12.18982983
Croatia,HRV,2000,12.32120991
Croatia,HRV,2001,12.55935955
Croatia,HRV,2002,12.90526009
Croatia,HRV,2003,13.25710964
Croatia,HRV,2005,13.94721985
Croatia,HRV,2006,14.25981998
Croatia,HRV,2007,14.31966019
Croatia,HRV,2008,14.21504021
Croatia,HRV,2009,14.22321033
Croatia,HRV,2010,14.48421001
Croatia,HRV,2011,14.62689018
Croatia,HRV,2012,14.86133003
Croatia,HRV,2014,15.25955009
Cuba,CUB,1971,8.846699715
Cuba,CUB,1972,9.330679893
Cuba,CUB,1973,9.65571022
Cuba,CUB,1974,9.911499977
Cuba,CUB,1975,10.12944031
Cuba,CUB,1976,11.07865047
Cuba,CUB,1977,11.81490993
Cuba,CUB,1978,11.47050953
Cuba,CUB,1979,11.69030952
Cuba,CUB,1980,12.09786034
Cuba,CUB,1981,11.90028
Cuba,CUB,1982,11.84669018
Cuba,CUB,1983,11.72877979
Cuba,CUB,1984,11.89949989
Cuba,CUB,1985,11.90678978
Cuba,CUB,1986,12.04018974
Cuba,CUB,1987,12.23797989
Cuba,CUB,1988,12.31311035
Cuba,CUB,1989,12.37178993
Cuba,CUB,1990,12.29080963
Cuba,CUB,1991,12.18505955
Cuba,CUB,1992,12.05949974
Cuba,CUB,1993,12.10776043
Cuba,CUB,1994,11.43089962
Cuba,CUB,1995,11.33205986
Cuba,CUB,1996,11.75631046
Cuba,CUB,1997,11.78864002
Cuba,CUB,1999,12.11050987
Cuba,CUB,2000,12.31439972
Cuba,CUB,2001,12.54806042
Cuba,CUB,2002,12.85103035
Cuba,CUB,2003,13.23843956
Cuba,CUB,2004,14.23099041
Cuba,CUB,2005,14.71481037
Cuba,CUB,2006,15.99479961
Cuba,CUB,2007,17.07807922
Cuba,CUB,2008,17.67070961
Cuba,CUB,2009,17.55611038
Cuba,CUB,2010,16.47184944
Cuba,CUB,2011,15.69250965
Cuba,CUB,2012,14.67265034
Cuba,CUB,2013,13.97554016
Cuba,CUB,2014,13.93739033
Curacao,CUW,2013,18.46042061
Cyprus,CYP,1971,8.690649986
Cyprus,CYP,1972,8.761989594
Cyprus,CYP,1973,8.990229607
Cyprus,CYP,1974,9.20265007
Cyprus,CYP,1978,8.84251976
Cyprus,CYP,1979,8.889010429
Cyprus,CYP,1980,8.72894001
Cyprus,CYP,1981,8.682570457
Cyprus,CYP,1982,8.585539818
Cyprus,CYP,1983,8.598389626
Cyprus,CYP,1984,8.752969742
Cyprus,CYP,1985,8.847200394
Cyprus,CYP,1986,8.991800308
Cyprus,CYP,1987,9.051980019
Cyprus,CYP,1988,9.008660316
Cyprus,CYP,1989,9.130149841
Cyprus,CYP,1990,9.226249695
Cyprus,CYP,1991,9.34442997
Cyprus,CYP,1992,9.331500053
Cyprus,CYP,1993,12.35991001
Cyprus,CYP,1994,12.39344978
Cyprus,CYP,1995,12.51867962
Cyprus,CYP,1996,12.58349037
Cyprus,CYP,1997,12.63119984
Cyprus,CYP,1999,12.51097965
Cyprus,CYP,2000,12.40380001
Cyprus,CYP,2001,12.50660992
Cyprus,CYP,2002,12.95118046
Cyprus,CYP,2003,13.37049961
Cyprus,CYP,2004,13.49674988
Cyprus,CYP,2005,13.44655037
Cyprus,CYP,2006,13.53201962
Cyprus,CYP,2007,13.71588993
Cyprus,CYP,2008,14.06836987
Cyprus,CYP,2009,14.57304001
Cyprus,CYP,2010,13.84634018
Cyprus,CYP,2011,13.79706001
Cyprus,CYP,2012,13.78989029
Cyprus,CYP,2013,14.0009203
Cyprus,CYP,2014,14.25613022
Czech Republic,CZE,1971,12.13772964
Czech Republic,CZE,1972,12.26885033
Czech Republic,CZE,1973,12.35136032
Czech Republic,CZE,1974,12.45013046
Czech Republic,CZE,1975,12.58444023
Czech Republic,CZE,1976,12.72856998
Czech Republic,CZE,1977,12.91882992
Czech Republic,CZE,1978,13.02542973
Czech Republic,CZE,1979,13.03789997
Czech Republic,CZE,1982,13.15690041
Czech Republic,CZE,1983,12.92430019
Czech Republic,CZE,1984,12.4979496
Czech Republic,CZE,1985,12.26161957
Czech Republic,CZE,1986,12.05140018
Czech Republic,CZE,1987,12.08708954
Czech Republic,CZE,1988,11.82874966
Czech Republic,CZE,1989,11.91854954
Czech Republic,CZE,1990,11.86030006
Czech Republic,CZE,1991,11.84809971
Czech Republic,CZE,1992,11.66335964
Czech Republic,CZE,1993,11.88638973
Czech Republic,CZE,1994,12.15859985
Czech Republic,CZE,1995,12.38582993
Czech Republic,CZE,1996,13.10604954
Czech Republic,CZE,1997,13.2952404
Czech Republic,CZE,1998,12.93669033
Czech Republic,CZE,1999,13.40645027
Czech Republic,CZE,2000,13.90151978
Czech Republic,CZE,2001,14.34832001
Czech Republic,CZE,2002,14.59556961
Czech Republic,CZE,2003,14.85704041
Czech Republic,CZE,2004,14.63136005
Czech Republic,CZE,2005,14.86841965
Czech Republic,CZE,2006,15.02589035
Czech Republic,CZE,2007,15.31735992
Czech Republic,CZE,2008,15.48616028
Czech Republic,CZE,2009,15.86266041
Czech Republic,CZE,2010,16.04219055
Czech Republic,CZE,2011,16.10597038
Czech Republic,CZE,2012,16.11932945
Czech Republic,CZE,2013,16.66596985
Czech Republic,CZE,2014,16.81403923
Democratic Republic of Congo,COD,1971,6.702479839
Democratic Republic of Congo,COD,1972,6.822989941
Democratic Republic of Congo,COD,1973,6.540740013
Democratic Republic of Congo,COD,1974,6.491839886
Democratic Republic of Congo,COD,1975,6.934649944
Democratic Republic of Congo,COD,1976,6.803460121
Democratic Republic of Congo,COD,1977,6.921110153
Democratic Republic of Congo,COD,1978,7.120379925
Democratic Republic of Congo,COD,1979,7.552619934
Democratic Republic of Congo,COD,1980,7.330749989
Democratic Republic of Congo,COD,1981,7.378089905
Democratic Republic of Congo,COD,1982,7.418729782
Democratic Republic of Congo,COD,1983,7.677179813
Democratic Republic of Congo,COD,1984,7.735579967
Democratic Republic of Congo,COD,1985,7.186329842
Democratic Republic of Congo,COD,1986,7.210680008
Democratic Republic of Congo,COD,1987,6.460179806
Democratic Republic of Congo,COD,1988,6.831830025
Democratic Republic of Congo,COD,1995,6.585790157
Democratic Republic of Congo,COD,2007,7.660029888
Democratic Republic of Congo,COD,2008,8.357000351
Democratic Republic of Congo,COD,2009,8.471839905
Democratic Republic of Congo,COD,2011,9.138010025
Democratic Republic of Congo,COD,2012,8.960709572
Democratic Republic of Congo,COD,2013,9.096130371
Denmark,DNK,1971,12.2778101
Denmark,DNK,1978,13.33714008
Denmark,DNK,1979,13.18994999
Denmark,DNK,1980,13.40806007
Denmark,DNK,1981,13.47894955
Denmark,DNK,1982,13.49403954
Denmark,DNK,1983,13.60064983
Denmark,DNK,1984,13.56912041
Denmark,DNK,1985,13.5658102
Denmark,DNK,1986,13.67883968
Denmark,DNK,1987,13.78855038
Denmark,DNK,1988,13.8894701
Denmark,DNK,1989,13.96018982
Denmark,DNK,1990,14.07162952
Denmark,DNK,1991,14.21080971
Denmark,DNK,1992,14.28553009
Denmark,DNK,1993,14.60499954
Denmark,DNK,1994,14.92963982
Denmark,DNK,1995,15.13226032
Denmark,DNK,1996,15.37965965
Denmark,DNK,1998,15.74897003
Denmark,DNK,1999,16.45754051
Denmark,DNK,2000,16.24300957
Denmark,DNK,2001,16.59328079
Denmark,DNK,2002,16.3297596
Denmark,DNK,2004,16.64393044
Denmark,DNK,2005,16.89085007
Denmark,DNK,2006,16.73814964
Denmark,DNK,2007,16.82729912
Denmark,DNK,2008,16.75756073
Denmark,DNK,2009,16.79759026
Denmark,DNK,2010,16.94541931
Denmark,DNK,2011,18.4222908
Denmark,DNK,2012,18.69408035
Denmark,DNK,2013,19.17675018
Denmark,DNK,2014,19.18880081
Djibouti,DJI,1976,1.951269984
Djibouti,DJI,1981,2.260469913
Djibouti,DJI,1986,2.858319998
Djibouti,DJI,1991,2.721400023
Djibouti,DJI,1992,2.806529999
Djibouti,DJI,1993,2.559520006
Djibouti,DJI,1994,2.694649935
Djibouti,DJI,1996,2.827419996
Djibouti,DJI,1997,2.901979923
Djibouti,DJI,1999,2.944339991
Djibouti,DJI,2000,2.898869991
Djibouti,DJI,2001,3.308870077
Djibouti,DJI,2002,3.4661901
Djibouti,DJI,2004,3.997580051
Djibouti,DJI,2005,4.313049793
Djibouti,DJI,2006,4.503449917
Djibouti,DJI,2007,4.960259914
Djibouti,DJI,2008,5.309639931
Djibouti,DJI,2009,5.498050213
Djibouti,DJI,2011,6.292230129
Dominica,DMA,1984,10.99775982
Dominican Republic,DOM,1971,7.173039913
Dominican Republic,DOM,1972,7.862020016
Dominican Republic,DOM,1973,7.728690147
Dominican Republic,DOM,1975,7.910620213
Dominican Republic,DOM,1986,11.22076035
Dominican Republic,DOM,2012,13.14964962
Dominican Republic,DOM,2014,13.16924953
East Asia & Pacific,,1970,6.770514011
East Asia & Pacific,,1971,7.075742722
East Asia & Pacific,,1972,7.37695694
East Asia & Pacific,,1973,7.78359127
East Asia & Pacific,,1974,7.848831177
East Asia & Pacific,,1975,7.99864006
East Asia & Pacific,,1976,8.251520157
East Asia & Pacific,,1977,8.555746078
East Asia & Pacific,,1978,8.709214211
East Asia & Pacific,,1979,8.523312569
East Asia & Pacific,,1980,8.313185692
East Asia & Pacific,,1981,8.276983261
East Asia & Pacific,,1982,8.142148972
East Asia & Pacific,,1983,8.104143143
East Asia & Pacific,,1984,8.130860329
East Asia & Pacific,,1985,8.413010597
East Asia & Pacific,,1986,8.654444695
East Asia & Pacific,,1987,8.841815948
East Asia & Pacific,,1988,8.959220886
East Asia & Pacific,,1989,8.999727249
East Asia & Pacific,,1990,8.918879509
East Asia & Pacific,,1991,8.975320816
East Asia & Pacific,,1992,9.047534943
East Asia & Pacific,,1993,9.102479935
East Asia & Pacific,,1994,9.133558273
East Asia & Pacific,,1995,9.249410629
East Asia & Pacific,,1996,9.409718513
East Asia & Pacific,,1997,9.51570034
East Asia & Pacific,,1998,9.583543777
East Asia & Pacific,,1999,9.768473625
East Asia & Pacific,,2000,9.973913193
East Asia & Pacific,,2001,9.973121643
East Asia & Pacific,,2002,10.17387486
East Asia & Pacific,,2003,10.44160461
East Asia & Pacific,,2004,10.76202297
East Asia & Pacific,,2005,10.98159122
East Asia & Pacific,,2006,11.1589241
East Asia & Pacific,,2007,11.54262924
East Asia & Pacific,,2008,11.78849316
East Asia & Pacific,,2009,12.04257774
East Asia & Pacific,,2010,12.31944942
East Asia & Pacific,,2011,12.54744434
East Asia & Pacific,,2012,12.78616524
East Asia & Pacific,,2013,13.03679848
East Asia & Pacific,,2014,13.14913654
East Asia & Pacific (all income levels),,1970,7.15397501
East Asia & Pacific (all income levels),,1971,7.426130772
East Asia & Pacific (all income levels),,1972,7.709035873
East Asia & Pacific (all income levels),,1973,8.086524963
East Asia & Pacific (all income levels),,1974,8.147362709
East Asia & Pacific (all income levels),,1975,8.298955917
East Asia & Pacific (all income levels),,1976,8.553725243
East Asia & Pacific (all income levels),,1977,8.85460186
East Asia & Pacific (all income levels),,1978,9.021077156
East Asia & Pacific (all income levels),,1979,8.874078751
East Asia & Pacific (all income levels),,1980,8.706518173
East Asia & Pacific (all income levels),,1981,8.689616203
East Asia & Pacific (all income levels),,1982,8.568635941
East Asia & Pacific (all income levels),,1983,8.53447628
East Asia & Pacific (all income levels),,1984,8.55851078
East Asia & Pacific (all income levels),,1985,8.821603775
East Asia & Pacific (all income levels),,1986,9.049633026
East Asia & Pacific (all income levels),,1987,9.223247528
East Asia & Pacific (all income levels),,1988,9.324780464
East Asia & Pacific (all income levels),,1989,9.355388641
East Asia & Pacific (all income levels),,1990,9.270823479
East Asia & Pacific (all income levels),,1991,9.313622475
East Asia & Pacific (all income levels),,1992,9.363925934
East Asia & Pacific (all income levels),,1993,9.411188126
East Asia & Pacific (all income levels),,1994,9.441815376
East Asia & Pacific (all income levels),,1995,9.558366776
East Asia & Pacific (all income levels),,1996,9.724287987
East Asia & Pacific (all income levels),,1997,9.849727631
East Asia & Pacific (all income levels),,1998,9.933040619
East Asia & Pacific (all income levels),,1999,10.14081955
East Asia & Pacific (all income levels),,2000,10.36353397
East Asia & Pacific (all income levels),,2001,10.3724556
East Asia & Pacific (all income levels),,2002,10.57510376
East Asia & Pacific (all income levels),,2003,10.8366766
East Asia & Pacific (all income levels),,2004,11.14506435
East Asia & Pacific (all income levels),,2005,11.36348534
East Asia & Pacific (all income levels),,2006,11.52544212
East Asia & Pacific (all income levels),,2007,11.87968063
East Asia & Pacific (all income levels),,2008,12.09799194
East Asia & Pacific (all income levels),,2009,12.32936001
East Asia & Pacific (all income levels),,2010,12.58398819
East Asia & Pacific (all income levels),,2011,12.8044548
East Asia & Pacific (all income levels),,2012,13.03202724
East Asia & Pacific (all income levels),,2013,13.26790619
East Asia & Pacific (all income levels),,2014,13.37454987
Ecuador,ECU,1971,7.858769894
Ecuador,ECU,1972,7.915009975
Ecuador,ECU,1973,8.39923954
Ecuador,ECU,1975,9.534790039
Ecuador,ECU,1976,10.09381008
Ecuador,ECU,1979,11.32161999
Ecuador,ECU,1980,11.64818001
Ecuador,ECU,1981,11.9704504
Ecuador,ECU,1982,12.13064957
Ecuador,ECU,1983,12.22006989
Ecuador,ECU,1984,12.15505981
Ecuador,ECU,1985,12.40361023
Ecuador,ECU,1988,12.49512959
Ecuador,ECU,1990,11.88871956
Ecuador,ECU,1991,11.72824001
Ecuador,ECU,2012,14.40141964
Ecuador,ECU,2013,15.1876297
Egypt,EGY,1971,6.468470097
Egypt,EGY,1972,6.693749905
Egypt,EGY,1973,6.865359783
Egypt,EGY,1974,6.849750042
Egypt,EGY,1975,7.110060215
Egypt,EGY,1976,7.332320213
Egypt,EGY,1977,7.597949982
Egypt,EGY,1978,7.759890079
Egypt,EGY,1979,7.875339985
Egypt,EGY,1980,8.06678009
Egypt,EGY,1981,8.245759964
Egypt,EGY,1982,8.556090355
Egypt,EGY,1983,8.886969566
Egypt,EGY,1984,9.190699577
Egypt,EGY,1985,9.381649971
Egypt,EGY,1986,9.667490005
Egypt,EGY,1987,9.972720146
Egypt,EGY,1988,10.09867954
Egypt,EGY,1989,9.952489853
Egypt,EGY,1990,9.777560234
Egypt,EGY,1991,9.784020424
Egypt,EGY,1999,11.04831028
Egypt,EGY,2001,11.21609974
Egypt,EGY,2002,11.30477047
Egypt,EGY,2003,11.21671963
Egypt,EGY,2004,11.36581993
Egypt,EGY,2009,12.20254993
Egypt,EGY,2010,12.35130978
Egypt,EGY,2011,12.4148798
Egypt,EGY,2012,12.83808041
Egypt,EGY,2013,13.11715984
Egypt,EGY,2014,13.09889984
El Salvador,SLV,1970,6.345240116
El Salvador,SLV,1971,6.309239864
El Salvador,SLV,1973,7.047570229
El Salvador,SLV,1974,7.49007988
El Salvador,SLV,1975,7.773119926
El Salvador,SLV,1977,8.246829987
El Salvador,SLV,1978,8.505000114
El Salvador,SLV,1983,8.202010155
El Salvador,SLV,1984,8.426170349
El Salvador,SLV,1988,9.500849724
El Salvador,SLV,1989,9.348509789
El Salvador,SLV,1991,9.253529549
El Salvador,SLV,1993,9.860569954
El Salvador,SLV,1998,11.47093964
El Salvador,SLV,1999,11.33987999
El Salvador,SLV,2000,11.63642979
El Salvador,SLV,2001,11.77106953
El Salvador,SLV,2002,12.04308987
El Salvador,SLV,2003,12.3699398
El Salvador,SLV,2004,12.65843964
El Salvador,SLV,2005,12.89097977
El Salvador,SLV,2006,12.8852396
El Salvador,SLV,2007,13.44995975
El Salvador,SLV,2008,12.83520985
El Salvador,SLV,2009,12.86112976
El Salvador,SLV,2010,12.9966898
El Salvador,SLV,2011,13.1568203
El Salvador,SLV,2012,13.24013042
El Salvador,SLV,2013,13.17321014
El Salvador,SLV,2014,13.16993046
Equatorial Guinea,GNQ,2000,8.048600197
Eritrea,ERI,1995,3.500859976
Eritrea,ERI,1996,3.634310007
Eritrea,ERI,1999,3.903249979
Eritrea,ERI,2000,4.324729919
Eritrea,ERI,2001,4.362750053
Eritrea,ERI,2002,4.690499783
Eritrea,ERI,2004,5.397339821
Eritrea,ERI,2009,5.11575985
Eritrea,ERI,2010,4.994659901
Estonia,EST,1986,13.32987022
Estonia,EST,1989,13.11046028
Estonia,EST,1990,13.13105965
Estonia,EST,1991,12.87821007
Estonia,EST,1992,12.83718014
Estonia,EST,1993,12.39151955
Estonia,EST,1994,12.54504967
Estonia,EST,1995,12.85221004
Estonia,EST,1996,13.24158001
Estonia,EST,1998,14.16590977
Estonia,EST,1999,14.40616989
Estonia,EST,2000,14.98525047
Estonia,EST,2001,15.42994976
Estonia,EST,2002,15.63037014
Estonia,EST,2003,15.7166996
Estonia,EST,2004,15.8741703
Estonia,EST,2005,16.12070084
Estonia,EST,2006,16.06504059
Estonia,EST,2007,16.11381912
Estonia,EST,2008,16.10420036
Estonia,EST,2009,16.18156052
Estonia,EST,2010,16.39879036
Estonia,EST,2011,16.50270081
Estonia,EST,2012,16.54262924
Estonia,EST,2013,16.5027504
Ethiopia,ETH,1971,1.13894999
